date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2025-09-15,1757894400,61194259,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,926.906275,-68322,2602325831426742837762326528,8692290202961258753798,1220198921408475150955914865789629823494,1808273505328104897722599017020675889
2025-09-16,1757980800,61309381,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,920.00634,-68248,2612066165612327534942965433,8707743945515470593504,1220790434592966608965063458143497609360,1808937230266556169724987564133927873
2025-09-17,1758067200,61424523,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,956.153574,-68633,2562216109618347738633817532,7057355656039999406098,1221794612273324240935283611870252122258,1809899210335955464045952914365325417
2025-09-18,1758153600,61539701,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,990.354838,-68985,2517585160823821377980071936,10375244050286209312387,1223165491554489351648476150582137315338,1811230022533453178033500533189943617
2025-09-19,1758240000,61654875,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,981.020126,-68890,2529534605179949648225895214,11891794430012936579406,1224016796862504781638278226226116817701,1812113114200380819451307978106052540
2025-09-20,1758326400,61770063,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,984.017653,-68920,2525678916020176950873030656,10841847790365502665342,1224828171029396567782228107270220635792,1812930652763176607412412358089645391
2025-09-21,1758412800,61885251,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1043.825462,-69510,2452255067073901078415039651,14260435571406124664016,1226409902363891017390606747425828894731,1814335817962068606946012838251891969
2025-09-22,1758499200,62000436,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1048.195538,-69552,2447137828146651288861364377,22090251486610260437220,1228581744654819022989561462258779930948,1816376168735456659430674976982893849
2025-09-23,1758585600,62115614,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,992.559734,-69007,2514787293558463138288203243,24210545609143225486393,1231536364847809073280196971093274331624,1819430455707257213518213656398954601
2025-09-24,1758672000,62230795,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1016.288548,-69243,2485255638719779061964006835,25812502423081856124874,1233365541025748562007490704768172118904,1821183692856319180438739701285177269
2025-09-25,1758758400,62345981,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1018.535974,-69265,2482512233859260744467471753,27119346451671098462662,1234819740336627125472232723515122050429,1822607080575339965433098429066423840
2025-09-26,1758844800,62461171,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,945.406936,-68520,2576737581729119124779433984,48438074851568296091709,1236705348187192741841901504388317104457,1824736950720500956823144600006579805
2025-09-27,1758931200,62576352,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,960.483282,-68678,2556434551706517274020648600,30864584541657472000570,1238015926470673556253220527047175385315,1826075911509229455257270983593609687
2025-09-28,1759017600,62691514,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,968.439328,-68761,2545911922320802895098203480,31300416762502677298948,1238614943847522148305502622468577839567,1826670772563766539114426454224328222
2025-09-29,1759104000,62806646,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,992.955284,-69011,2514286352691709640920551901,21676177134008687546786,1239127094756505741624140677764002160784,1827128664962927996025146540886078853
2025-09-30,1759190400,62921810,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1030.287995,-69380,2468313190046875576734070402,21711043061033246334838,1240047286664854333316549268243068003744,1827939717214691527020801765544417462
2025-10-01,1759276800,63036986,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1008.479065,-69166,2494859770377439177066943390,21688532615208439666525,1240980983254464470335256041419500807866,1828921270556415200026658959177550902
2025-10-02,1759363200,63152162,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1025.98671,-69338,2473481782287342963311771648,32663077326145104678203,1242241370747489424482167213949847228253,1830108983160005307065073550129275305
2025-10-03,1759449600,63267106,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1090.493489,-69948,2399208797652894010789871455,30605690697912135132389,1243503258957149782965791099195212904810,1831141718113731991348188034612142081
2025-10-04,1759536000,63382294,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1189.294229,-70815,2297391066939569580657344512,22493121231486051173767,1246690418503772474972459173273166583897,1833722563395426330247299282692706681
2025-10-05,1759622400,63497476,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,1150.174586,-70481,2336133730941823840059129856,25267809476423194194611,1247983507949677219870848377499046661323,1834921062998987214646483780028284822
